Time[s];Supply_P[bar];R1_P[bar];EPU_P[bar];T1_P[bar]
5.1923;10.0000;2.4938;2.0914;3.8034
5.1933;10.0000;2.4874;2.0873;3.8028
5.1943;10.0000;2.4812;2.0835;3.8023
5.1953;10.0000;2.4752;2.0799;3.8017
5.1963;10.0000;2.4693;2.0764;3.8011
5.1973;10.0000;2.4636;2.0732;3.8005
5.1983;10.0000;2.4582;2.0701;3.8000
5.1993;10.0000;2.4528;2.0672;3.7994
5.2003;10.0000;2.4477;2.0645;3.7988
5.2013;10.0000;2.4427;2.0619;3.7983
5.2023;10.0000;2.4379;2.0595;3.7977
5.2033;10.0000;2.4332;2.0573;3.7971
5.2043;10.0000;2.4288;2.0552;3.7966
5.2053;10.0000;2.4244;2.0533;3.7960
5.2063;10.0000;2.4203;2.0515;3.7954
5.2073;10.0000;2.4162;2.0499;3.7948
5.2083;10.0000;2.4124;2.0484;3.7943
5.2093;10.0000;2.4086;2.0470;3.7937
5.2103;10.0000;2.4051;2.0458;3.7931
5.2113;10.0000;2.4016;2.0448;3.7925
5.2123;10.0000;2.3983;2.0438;3.7920
5.2133;10.0000;2.3952;2.0430;3.7914
5.2143;10.0000;2.3922;2.0423;3.7908
5.2153;10.0000;2.3893;2.0418;3.7903
5.2163;10.0000;2.3866;2.0413;3.7897
5.2173;10.0000;2.3839;2.0410;3.7891
5.2183;10.0000;2.3815;2.0408;3.7885
5.2193;10.0000;2.3791;2.0407;3.7880
5.2203;10.0000;2.3769;2.0406;3.7874
5.2213;10.0000;2.3747;2.0407;3.7868
5.2223;10.0000;2.3727;2.0409;3.7862
5.2233;10.0000;2.3709;2.0412;3.7857
5.2243;10.0000;2.3691;2.0416;3.7851
5.2253;10.0000;2.3674;2.0421;3.7845
5.2263;10.0000;2.3659;2.0427;3.7839
5.2273;10.0000;2.3645;2.0433;3.7834
5.2283;10.0000;2.3631;2.0441;3.7828
5.2293;10.0000;2.3619;2.0449;3.7822
5.2303;10.0000;2.3608;2.0458;3.7816
5.2313;10.0000;2.3598;2.0467;3.7811
5.2323;10.0000;2.3588;2.0478;3.7805
5.2333;10.0000;2.3580;2.0489;3.7799
5.2343;10.0000;2.3573;2.0501;3.7793
5.2353;10.0000;2.3566;2.0513;3.7788
5.2363;10.0000;2.3561;2.0527;3.7782
5.2373;10.0000;2.3556;2.0540;3.7776
5.2383;10.0000;2.3552;2.0555;3.7770
5.2393;10.0000;2.3549;2.0570;3.7765
5.2403;10.0000;2.3547;2.0585;3.7759
5.2413;10.0000;2.3545;2.0601;3.7753
5.2423;10.0000;2.3545;2.0618;3.7747
5.2433;10.0000;2.3545;2.0635;3.7742
5.2443;10.0000;2.3546;2.0652;3.7736
5.2453;10.0000;2.3547;2.0670;3.7730
5.2463;10.0000;2.3550;2.0688;3.7724
5.2473;10.0000;2.3553;2.0707;3.7719
5.2483;10.0000;2.3556;2.0726;3.7713
5.2493;10.0000;2.3560;2.0746;3.7707
5.2503;10.0000;2.3565;2.0765;3.7701
5.2513;10.0000;2.3571;2.0786;3.7696
5.2523;10.0000;2.3577;2.0806;3.7690
5.2533;10.0000;2.3583;2.0827;3.7684
5.2543;10.0000;2.3591;2.0848;3.7679
5.2553;10.0000;2.3598;2.0869;3.7673
5.2563;10.0000;2.3607;2.0891;3.7667
5.2573;10.0000;2.3616;2.0913;3.7661
5.2583;10.0000;2.3625;2.0935;3.7656
5.2593;10.0000;2.3635;2.0957;3.7650
5.2603;10.0000;2.3645;2.0980;3.7644
5.2613;10.0000;2.3655;2.1002;3.7639
5.2623;10.0000;2.3666;2.1025;3.7633
5.2633;10.0000;2.3678;2.1048;3.7627
5.2643;10.0000;2.3690;2.1071;3.7622
5.2653;10.0000;2.3702;2.1094;3.7616
5.2663;10.0000;2.3715;2.1118;3.7610
5.2673;10.0000;2.3728;2.1141;3.7605
5.2683;10.0000;2.3741;2.1165;3.7599
5.2693;10.0000;2.3755;2.1188;3.7593
5.2703;10.0000;2.3769;2.1212;3.7588
5.2713;10.0000;2.3783;2.1235;3.7582
5.2723;10.0000;2.3797;2.1259;3.7576
5.2733;10.0000;2.3812;2.1283;3.7571
5.2743;10.0000;2.3827;2.1307;3.7565
5.2753;10.0000;2.3843;2.1331;3.7559
5.2763;10.0000;2.3858;2.1354;3.7554
5.2773;10.0000;2.3874;2.1378;3.7548
5.2783;10.0000;2.3890;2.1402;3.7542
5.2793;10.0000;2.3906;2.1426;3.7537
5.2803;10.0000;2.3922;2.1449;3.7531
5.2813;10.0000;2.3939;2.1473;3.7525
5.2823;10.0000;2.3955;2.1497;3.7520
5.2833;10.0000;2.3972;2.1520;3.7514
5.2843;10.0000;2.3989;2.1544;3.7509
5.2853;10.0000;2.4006;2.1567;3.7503
5.2863;10.0000;2.4023;2.1590;3.7497
5.2873;10.0000;2.4041;2.1614;3.7492
5.2883;10.0000;2.4058;2.1637;3.7486
5.2893;10.0000;2.4076;2.1660;3.7481
5.2903;10.0000;2.4093;2.1683;3.7475
5.2913;10.0000;2.4111;2.1706;3.7469
5.2923;10.0000;2.4129;2.1728;3.7464
5.2933;10.0000;2.4146;2.1751;3.7458
5.2943;10.0000;2.4164;2.1773;3.7453
5.2953;10.0000;2.4182;2.1796;3.7447
5.2963;10.0000;2.4200;2.1818;3.7441
5.2973;10.0000;2.4218;2.1840;3.7436
5.2983;10.0000;2.4236;2.1862;3.7430
5.2993;10.0000;2.4253;2.1884;3.7425
5.3003;10.0000;2.4271;2.1905;3.7419
5.3013;10.0000;2.4289;2.1927;3.7414
5.3023;10.0000;2.4307;2.1948;3.7408
5.3033;10.0000;2.4325;2.1969;3.7403
5.3043;10.0000;2.4343;2.1990;3.7397
5.3053;10.0000;2.4360;2.2010;3.7391
5.3063;10.0000;2.4378;2.2031;3.7386
5.3073;10.0000;2.4396;2.2051;3.7380
5.3083;10.0000;2.4413;2.2071;3.7375
5.3093;10.0000;2.4431;2.2091;3.7369
5.3103;10.0000;2.4448;2.2111;3.7364
5.3113;10.0000;2.4465;2.2131;3.7358
5.3123;10.0000;2.4483;2.2150;3.7353
5.3133;10.0000;2.4500;2.2169;3.7347
5.3143;10.0000;2.4517;2.2188;3.7342
5.3153;10.0000;2.4534;2.2207;3.7336
5.3163;10.0000;2.4551;2.2226;3.7331
5.3173;10.0000;2.4568;2.2244;3.7325
5.3183;10.0000;2.4584;2.2262;3.7320
5.3193;10.0000;2.4601;2.2280;3.7314
5.3203;10.0000;2.4618;2.2298;3.7309
5.3213;10.0000;2.4634;2.2315;3.7303
5.3223;10.0000;2.4650;2.2332;3.7298
5.3233;10.0000;2.4666;2.2350;3.7292
5.3243;10.0000;2.4682;2.2366;3.7287
5.3253;10.0000;2.4698;2.2383;3.7282
5.3263;10.0000;2.4714;2.2399;3.7276
5.3273;10.0000;2.4729;2.2416;3.7271
5.3283;10.0000;2.4745;2.2432;3.7265
5.3293;10.0000;2.4760;2.2447;3.7260
5.3303;10.0000;2.4775;2.2463;3.7254
5.3313;10.0000;2.4790;2.2478;3.7249
5.3323;10.0000;2.4805;2.2493;3.7243
5.3333;10.0000;2.4819;2.2508;3.7238
5.3343;10.0000;2.4834;2.2523;3.7233
5.3353;10.0000;2.4848;2.2538;3.7227
5.3363;10.0000;2.4863;2.2552;3.7222
5.3373;10.0000;2.4877;2.2566;3.7216
5.3383;10.0000;2.4890;2.2580;3.7211
5.3393;10.0000;2.4904;2.2593;3.7205
5.3403;10.0000;2.4918;2.2607;3.7200
5.3413;10.0000;2.4931;2.2620;3.7195
5.3423;10.0000;2.4944;2.2633;3.7189
5.3433;10.0000;2.4957;2.2645;3.7184
5.3443;10.0000;2.4970;2.2658;3.7178
5.3453;10.0000;2.4983;2.2670;3.7173
5.3463;10.0000;2.4995;2.2682;3.7168
5.3473;10.0000;2.5008;2.2694;3.7162
5.3483;10.0000;2.5020;2.2706;3.7157
5.3493;10.0000;2.5032;2.2717;3.7151
5.3503;10.0000;2.5044;2.2729;3.7146
5.3513;10.0000;2.5055;2.2740;3.7141
5.3523;10.0000;2.5067;2.2751;3.7135
5.3533;10.0000;2.5078;2.2761;3.7130
5.3543;10.0000;2.5089;2.2772;3.7125
5.3553;10.0000;2.5100;2.2782;3.7119
5.3563;10.0000;2.5111;2.2792;3.7114
5.3573;10.0000;2.5122;2.2802;3.7109
5.3583;10.0000;2.5132;2.2812;3.7103
5.3593;10.0000;2.5142;2.2821;3.7098
5.3603;10.0000;2.5152;2.2830;3.7093
5.3613;10.0000;2.5162;2.2839;3.7087
5.3623;10.0000;2.5172;2.2848;3.7082
5.3633;10.0000;2.5182;2.2857;3.7077
5.3643;10.0000;2.5191;2.2866;3.7071
5.3653;10.0000;2.5200;2.2874;3.7066
5.3663;10.0000;2.5209;2.2882;3.7061
5.3673;10.0000;2.5218;2.2890;3.7055
5.3683;10.0000;2.5227;2.2898;3.7050
5.3693;10.0000;2.5235;2.2906;3.7045
5.3703;10.0000;2.5244;2.2913;3.7039
5.3713;10.0000;2.5252;2.2920;3.7034
5.3723;10.0000;2.5260;2.2927;3.7029
5.3733;10.0000;2.5268;2.2934;3.7023
5.3743;10.0000;2.5276;2.2941;3.7018
5.3753;10.0000;2.5283;2.2948;3.7013
5.3763;10.0000;2.5291;2.2954;3.7007
5.3773;10.0000;2.5298;2.2961;3.7002
5.3783;10.0000;2.5305;2.2967;3.6997
5.3793;10.0000;2.5312;2.2973;3.6992
5.3803;10.0000;2.5319;2.2979;3.6986
5.3813;10.0000;2.5326;2.2984;3.6981
5.3823;10.0000;2.5332;2.2990;3.6976
5.3833;10.0000;2.5338;2.2995;3.6970
5.3843;10.0000;2.5345;2.3000;3.6965
5.3853;10.0000;2.5351;2.3005;3.6960
5.3863;10.0000;2.5357;2.3010;3.6955
5.3873;10.0000;2.5362;2.3015;3.6949
5.3883;10.0000;2.5368;2.3020;3.6944
5.3893;10.0000;2.5374;2.3024;3.6939
5.3903;10.0000;2.5379;2.3029;3.6934
5.3913;10.0000;2.5384;2.3033;3.6928
5.3923;10.0000;2.5389;2.3037;3.6923
5.3933;10.0000;2.5394;2.3041;3.6918
5.3943;10.0000;2.5399;2.3045;3.6912
5.3953;10.0000;2.5403;2.3049;3.6907
5.3963;10.0000;2.5408;2.3052;3.6902
5.3973;10.0000;2.5412;2.3056;3.6897
5.3983;10.0000;2.5417;2.3059;3.6892
5.3993;10.0000;2.5421;2.3062;3.6886
5.4003;10.0000;2.5425;2.3066;3.6881
5.4013;10.0000;2.5429;2.3069;3.6876
5.4023;10.0000;2.5433;2.3072;3.6871
5.4033;10.0000;2.5436;2.3074;3.6865
5.4043;10.0000;2.5440;2.3077;3.6860
5.4053;10.0000;2.5443;2.3080;3.6855
5.4063;10.0000;2.5446;2.3082;3.6850
5.4073;10.0000;2.5450;2.3085;3.6844
5.4083;10.0000;2.5453;2.3087;3.6839
5.4093;10.0000;2.5456;2.3089;3.6834
5.4103;10.0000;2.5459;2.3091;3.6829
5.4113;10.0000;2.5461;2.3093;3.6824
5.4123;10.0000;2.5464;2.3095;3.6818
5.4133;10.0000;2.5467;2.3097;3.6813
5.4143;10.0000;2.5469;2.3099;3.6808
5.4153;10.0000;2.5471;2.3100;3.6803
5.4163;10.0000;2.5474;2.3102;3.6797
5.4173;10.0000;2.5476;2.3103;3.6792
5.4183;10.0000;2.5478;2.3105;3.6787
5.4193;10.0000;2.5480;2.3106;3.6782
5.4203;10.0000;2.5482;2.3107;3.6777
5.4213;10.0000;2.5483;2.3108;3.6771
5.4223;10.0000;2.5485;2.3109;3.6766
5.4233;10.0000;2.5487;2.3111;3.6761
5.4243;10.0000;2.5488;2.3111;3.6756
5.4253;10.0000;2.5490;2.3112;3.6751
5.4263;10.0000;2.5491;2.3113;3.6746
5.4273;10.0000;2.5492;2.3114;3.6740
5.4283;10.0000;2.5493;2.3115;3.6735
5.4293;10.0000;2.5495;2.3115;3.6730
5.4303;10.0000;2.5496;2.3116;3.6725
5.4313;10.0000;2.5496;2.3116;3.6720
5.4323;10.0000;2.5497;2.3117;3.6714
5.4333;10.0000;2.5498;2.3117;3.6709
5.4343;10.0000;2.5499;2.3117;3.6704
5.4353;10.0000;2.5500;2.3118;3.6699
5.4363;10.0000;2.5500;2.3118;3.6694
5.4373;10.0000;2.5501;2.3118;3.6689
5.4383;10.0000;2.5501;2.3118;3.6683
5.4393;10.0000;2.5502;2.3118;3.6678
5.4403;10.0000;2.5502;2.3118;3.6673
5.4413;10.0000;2.5502;2.3118;3.6668
5.4423;10.0000;2.5502;2.3118;3.6663
5.4433;10.0000;2.5503;2.3118;3.6658
5.4443;10.0000;2.5503;2.3118;3.6652
5.4453;10.0000;2.5503;2.3117;3.6647
5.4463;10.0000;2.5503;2.3117;3.6642
5.4473;10.0000;2.5503;2.3117;3.6637
5.4483;10.0000;2.5503;2.3116;3.6632
5.4493;10.0000;2.5502;2.3116;3.6627
5.4503;10.0000;2.5502;2.3116;3.6622
5.4513;10.0000;2.5502;2.3115;3.6616
5.4523;10.0000;2.5502;2.3115;3.6611
5.4533;10.0000;2.5501;2.3114;3.6606
5.4543;10.0000;2.5501;2.3114;3.6601
5.4553;10.0000;2.5500;2.3113;3.6596
5.4563;10.0000;2.5500;2.3113;3.6591
5.4573;10.0000;2.5499;2.3112;3.6586
5.4583;10.0000;2.5499;2.3111;3.6580
5.4593;10.0000;2.5498;2.3111;3.6575
5.4603;10.0000;2.5497;2.3110;3.6570
5.4613;10.0000;2.5497;2.3109;3.6565
5.4623;10.0000;2.5496;2.3108;3.6560
5.4633;10.0000;2.5495;2.3108;3.6555
5.4643;10.0000;2.5494;2.3107;3.6550
5.4653;10.0000;2.5494;2.3106;3.6545
5.4663;10.0000;2.5493;2.3105;3.6539
5.4673;10.0000;2.5492;2.3104;3.6534
5.4683;10.0000;2.5491;2.3103;3.6529
5.4693;10.0000;2.5490;2.3103;3.6524
5.4703;10.0000;2.5489;2.3102;3.6519
5.4713;10.0000;2.5488;2.3101;3.6514
5.4723;10.0000;2.5487;2.3100;3.6509
5.4733;10.0000;2.5486;2.3099;3.6504
5.4743;10.0000;2.5485;2.3098;3.6499
5.4753;10.0000;2.5484;2.3097;3.6493
5.4763;10.0000;2.5483;2.3096;3.6488
5.4773;10.0000;2.5481;2.3095;3.6483
5.4783;10.0000;2.5480;2.3094;3.6478
5.4793;10.0000;2.5479;2.3093;3.6473
5.4803;10.0000;2.5478;2.3092;3.6468
5.4813;10.0000;2.5477;2.3091;3.6463
5.4823;10.0000;2.5475;2.3090;3.6458
5.4833;10.0000;2.5474;2.3089;3.6453
5.4843;10.0000;2.5473;2.3088;3.6448
5.4853;10.0000;2.5471;2.3087;3.6442
5.4863;10.0000;2.5470;2.3086;3.6437
5.4873;10.0000;2.5469;2.3085;3.6432
5.4883;10.0000;2.5467;2.3083;3.6427
5.4893;10.0000;2.5466;2.3082;3.6422
5.4903;10.0000;2.5465;2.3081;3.6417
5.4913;10.0000;2.5463;2.3080;3.6412
5.4923;10.0000;2.5462;2.3079;3.6407
5.4933;10.0000;2.5461;2.3078;3.6402
5.4943;10.0000;2.5459;2.3077;3.6397
5.4953;10.0000;2.5458;2.3076;3.6392
5.4963;10.0000;2.5456;2.3075;3.6386
5.4973;10.0000;2.5455;2.3074;3.6381
5.4983;10.0000;2.5453;2.3073;3.6376
5.4993;10.0000;2.5452;2.3072;3.6371
5.5003;10.0000;2.5450;2.3070;3.6366
5.5013;10.0000;2.5449;2.3069;3.6361
5.5023;10.0000;2.5447;2.3068;3.6356
5.5033;10.0000;2.5446;2.3067;3.6351
5.5043;10.0000;2.5444;2.3066;3.6346
5.5053;10.0000;2.5443;2.3065;3.6341
5.5063;10.0000;2.5441;2.3064;3.6336
5.5073;10.0000;2.5440;2.3063;3.6331
5.5083;10.0000;2.5438;2.3062;3.6326
5.5093;10.0000;2.5437;2.3061;3.6321
5.5103;10.0000;2.5435;2.3060;3.6316
5.5113;10.0000;2.5434;2.3059;3.6310
5.5123;10.0000;2.5432;2.3058;3.6305
5.5133;10.0000;2.5431;2.3057;3.6300
5.5143;10.0000;2.5429;2.3056;3.6295
5.5153;10.0000;2.5428;2.3055;3.6290
5.5163;10.0000;2.5426;2.3054;3.6285
5.5173;10.0000;2.5425;2.3053;3.6280
5.5183;10.0000;2.5423;2.3052;3.6275
5.5193;10.0000;2.5422;2.3051;3.6270
5.5203;10.0000;2.5420;2.3050;3.6265
5.5213;10.0000;2.5419;2.3049;3.6260
5.5223;10.0000;2.5417;2.3048;3.6255
5.5233;10.0000;2.5416;2.3047;3.6250
5.5243;10.0000;2.5414;2.3046;3.6245
5.5253;10.0000;2.5413;2.3045;3.6240
5.5263;10.0000;2.5411;2.3044;3.6235
5.5273;10.0000;2.5410;2.3043;3.6230
5.5283;10.0000;2.5408;2.3042;3.6225
5.5293;10.0000;2.5407;2.3041;3.6220
5.5303;10.0000;2.5405;2.3040;3.6215
5.5313;10.0000;2.5404;2.3040;3.6210
5.5323;10.0000;2.5402;2.3039;3.6205
5.5333;10.0000;2.5401;2.3038;3.6200
5.5343;10.0000;2.5399;2.3037;3.6194
5.5353;10.0000;2.5398;2.3036;3.6189
5.5363;10.0000;2.5396;2.3035;3.6184
5.5373;10.0000;2.5395;2.3034;3.6179
5.5383;10.0000;2.5393;2.3034;3.6174
5.5393;10.0000;2.5392;2.3033;3.6169
5.5403;10.0000;2.5391;2.3032;3.6164
5.5413;10.0000;2.5389;2.3031;3.6159
5.5423;10.0000;2.5388;2.3030;3.6154
5.5433;10.0000;2.5386;2.3030;3.6149
5.5443;10.0000;2.5385;2.3029;3.6144
5.5453;10.0000;2.5383;2.3028;3.6139
5.5463;10.0000;2.5382;2.3027;3.6134
5.5473;10.0000;2.5381;2.3027;3.6129
5.5483;10.0000;2.5379;2.3026;3.6124
5.5493;10.0000;2.5378;2.3025;3.6119
5.5503;10.0000;2.5377;2.3024;3.6114
5.5513;10.0000;2.5375;2.3024;3.6109
5.5523;10.0000;2.5374;2.3023;3.6104
5.5533;10.0000;2.5372;2.3022;3.6099
5.5543;10.0000;2.5371;2.3022;3.6094
5.5553;10.0000;2.5370;2.3021;3.6089
5.5563;10.0000;2.5368;2.3020;3.6084
5.5573;10.0000;2.5367;2.3020;3.6079
5.5583;10.0000;2.5366;2.3019;3.6074
5.5593;10.0000;2.5365;2.3018;3.6069
5.5603;10.0000;2.5363;2.3018;3.6064
5.5613;10.0000;2.5362;2.3017;3.6059
5.5623;10.0000;2.5361;2.3017;3.6054
5.5633;10.0000;2.5359;2.3016;3.6049
5.5643;10.0000;2.5358;2.3016;3.6044
5.5653;10.0000;2.5357;2.3015;3.6039
5.5663;10.0000;2.5356;2.3014;3.6034
5.5673;10.0000;2.5354;2.3014;3.6029
5.5683;10.0000;2.5353;2.3013;3.6024
5.5693;10.0000;2.5352;2.3013;3.6019
5.5703;10.0000;2.5351;2.3012;3.6014
5.5713;10.0000;2.5350;2.3012;3.6009
5.5723;10.0000;2.5348;2.3011;3.6004
5.5733;10.0000;2.5347;2.3011;3.5999
5.5743;10.0000;2.5346;2.3010;3.5995
5.5753;10.0000;2.5345;2.3010;3.5990
5.5763;10.0000;2.5344;2.3009;3.5985
5.5773;10.0000;2.5342;2.3009;3.5980
5.5783;10.0000;2.5341;2.3009;3.5975
5.5793;10.0000;2.5340;2.3008;3.5970
5.5803;10.0000;2.5339;2.3008;3.5965
5.5813;10.0000;2.5338;2.3007;3.5960
5.5823;10.0000;2.5337;2.3007;3.5955
5.5833;10.0000;2.5336;2.3006;3.5950
5.5843;10.0000;2.5335;2.3006;3.5945
5.5853;10.0000;2.5333;2.3006;3.5940
5.5863;10.0000;2.5332;2.3005;3.5935
5.5873;10.0000;2.5331;2.3005;3.5930
5.5883;10.0000;2.5330;2.3005;3.5925
5.5893;10.0000;2.5329;2.3004;3.5920
5.5903;10.0000;2.5328;2.3004;3.5915
5.5913;10.0000;2.5327;2.3004;3.5910
5.5923;10.0000;2.5326;2.3003;3.5905
5.5933;10.0000;2.5325;2.3003;3.5900
5.5943;10.0000;2.5324;2.3003;3.5895
5.5953;10.0000;2.5323;2.3002;3.5890
5.5963;10.0000;2.5322;2.3002;3.5885
5.5973;10.0000;2.5321;2.3002;3.5881
5.5983;10.0000;2.5320;2.3001;3.5876
5.5993;10.0000;2.5319;2.3001;3.5871
5.6003;10.0000;2.5318;2.3001;3.5866
5.6013;10.0000;2.5317;2.3001;3.5861
5.6023;10.0000;2.5316;2.3000;3.5856
5.6033;10.0000;2.5315;2.3000;3.5851
5.6043;10.0000;2.5314;2.3000;3.5846
5.6053;10.0000;2.5313;2.3000;3.5841
5.6063;10.0000;2.5312;2.3000;3.5836
5.6073;10.0000;2.5311;2.2999;3.5831
5.6083;10.0000;2.5310;2.2999;3.5826
5.6093;10.0000;2.5309;2.2999;3.5821
5.6103;10.0000;2.5308;2.2999;3.5816
5.6113;10.0000;2.5307;2.2998;3.5812
5.6123;10.0000;2.5307;2.2998;3.5807
5.6133;10.0000;2.5306;2.2998;3.5802
5.6143;10.0000;2.5305;2.2998;3.5797
5.6153;10.0000;2.5304;2.2998;3.5792
5.6163;10.0000;2.5303;2.2998;3.5787
5.6173;10.0000;2.5302;2.2997;3.5782
5.6183;10.0000;2.5301;2.2997;3.5777
5.6193;10.0000;2.5300;2.2997;3.5772
5.6203;10.0000;2.5300;2.2997;3.5767
5.6213;10.0000;2.5299;2.2997;3.5762
5.6223;10.0000;2.5298;2.2997;3.5757
5.6233;10.0000;2.5297;2.2997;3.5753
5.6243;10.0000;2.5296;2.2996;3.5748
5.6253;10.0000;2.5295;2.2996;3.5743
5.6263;10.0000;2.5294;2.2996;3.5738
5.6273;10.0000;2.5294;2.2996;3.5733
5.6283;10.0000;2.5293;2.2996;3.5728
5.6293;10.0000;2.5292;2.2996;3.5723
5.6303;10.0000;2.5291;2.2996;3.5718
5.6313;10.0000;2.5290;2.2996;3.5713
5.6323;10.0000;2.5290;2.2996;3.5709
5.6333;10.0000;2.5289;2.2996;3.5704
5.6343;10.0000;2.5288;2.2996;3.5699
5.6353;10.0000;2.5287;2.2995;3.5694
5.6363;10.0000;2.5287;2.2995;3.5689
5.6373;10.0000;2.5286;2.2995;3.5684
5.6383;10.0000;2.5285;2.2995;3.5679
5.6393;10.0000;2.5284;2.2995;3.5674
5.6403;10.0000;2.5283;2.2995;3.5669
5.6413;10.0000;2.5283;2.2995;3.5665
5.6423;10.0000;2.5282;2.2995;3.5660
5.6433;10.0000;2.5281;2.2995;3.5655
5.6443;10.0000;2.5280;2.2995;3.5650
5.6453;10.0000;2.5280;2.2995;3.5645
5.6463;10.0000;2.5279;2.2995;3.5640
5.6473;10.0000;2.5278;2.2995;3.5635
5.6483;10.0000;2.5278;2.2995;3.5630
5.6493;10.0000;2.5277;2.2995;3.5626
5.6503;10.0000;2.5276;2.2995;3.5621
5.6513;10.0000;2.5275;2.2995;3.5616
5.6523;10.0000;2.5275;2.2995;3.5611
5.6533;10.0000;2.5274;2.2995;3.5606
5.6543;10.0000;2.5273;2.2995;3.5601
5.6553;10.0000;2.5273;2.2995;3.5596
5.6563;10.0000;2.5272;2.2995;3.5592
5.6573;10.0000;2.5271;2.2995;3.5587
5.6583;10.0000;2.5270;2.2995;3.5582
5.6593;10.0000;2.5270;2.2995;3.5577
5.6603;10.0000;2.5269;2.2995;3.5572
5.6613;10.0000;2.5268;2.2995;3.5567
5.6623;10.0000;2.5268;2.2995;3.5562
5.6633;10.0000;2.5267;2.2995;3.5558
5.6643;10.0000;2.5266;2.2995;3.5553
5.6653;10.0000;2.5266;2.2995;3.5548
5.6663;10.0000;2.5265;2.2995;3.5543
5.6673;10.0000;2.5264;2.2995;3.5538
5.6683;10.0000;2.5264;2.2995;3.5533
5.6693;10.0000;2.5263;2.2995;3.5529
5.6703;10.0000;2.5262;2.2995;3.5524
5.6713;10.0000;2.5262;2.2995;3.5519
5.6723;10.0000;2.5261;2.2995;3.5514
5.6733;10.0000;2.5260;2.2995;3.5509
5.6743;10.0000;2.5260;2.2995;3.5504
5.6753;10.0000;2.5259;2.2995;3.5500
5.6763;10.0000;2.5259;2.2995;3.5495
5.6773;10.0000;2.5258;2.2995;3.5490
5.6783;10.0000;2.5257;2.2995;3.5485
5.6793;10.0000;2.5257;2.2995;3.5480
5.6803;10.0000;2.5256;2.2995;3.5475
5.6813;10.0000;2.5255;2.2995;3.5471
5.6823;10.0000;2.5255;2.2995;3.5466
5.6833;10.0000;2.5254;2.2995;3.5461
5.6843;10.0000;2.5253;2.2995;3.5456
5.6853;10.0000;2.5253;2.2995;3.5451
5.6863;10.0000;2.5252;2.2995;3.5447
5.6873;10.0000;2.5252;2.2995;3.5442
5.6883;10.0000;2.5251;2.2995;3.5437
5.6893;10.0000;2.5250;2.2995;3.5432
5.6903;10.0000;2.5250;2.2995;3.5427
5.6913;10.0000;2.5249;2.2995;3.5422
5.6923;10.0000;2.5248;2.2995;3.5418
5.6933;10.0000;2.5248;2.2996;3.5413
5.6943;10.0000;2.5247;2.2996;3.5408
5.6953;10.0000;2.5247;2.2996;3.5403
5.6963;10.0000;2.5246;2.2996;3.5398
5.6973;10.0000;2.5245;2.2996;3.5394
5.6983;10.0000;2.5245;2.2996;3.5389
5.6993;10.0000;2.5244;2.2996;3.5384
5.7003;10.0000;2.5244;2.2996;3.5379
5.7013;10.0000;2.5243;2.2996;3.5374
5.7023;10.0000;2.5242;2.2996;3.5370
5.7033;10.0000;2.5242;2.2996;3.5365
5.7043;10.0000;2.5241;2.2996;3.5360
5.7053;10.0000;2.5241;2.2996;3.5355
5.7063;10.0000;2.5240;2.2996;3.5351
5.7073;10.0000;2.5239;2.2996;3.5346
5.7083;10.0000;2.5239;2.2996;3.5341
5.7093;10.0000;2.5238;2.2996;3.5336
5.7103;10.0000;2.5238;2.2996;3.5331
5.7113;10.0000;2.5237;2.2996;3.5327
5.7123;10.0000;2.5236;2.2996;3.5322
5.7133;10.0000;2.5236;2.2996;3.5317
5.7143;10.0000;2.5235;2.2997;3.5312
5.7153;10.0000;2.5235;2.2997;3.5308
5.7163;10.0000;2.5234;2.2997;3.5303
5.7173;10.0000;2.5233;2.2997;3.5298
5.7183;10.0000;2.5233;2.2997;3.5293
5.7193;10.0000;2.5232;2.2997;3.5288
5.7203;10.0000;2.5232;2.2997;3.5284
5.7213;10.0000;2.5231;2.2997;3.5279
5.7223;10.0000;2.5230;2.2997;3.5274
5.7233;10.0000;2.5230;2.2997;3.5269
5.7243;10.0000;2.5229;2.2997;3.5265
5.7253;10.0000;2.5229;2.2997;3.5260
5.7263;10.0000;2.5228;2.2997;3.5255
5.7273;10.0000;2.5227;2.2997;3.5250
5.7283;10.0000;2.5227;2.2997;3.5246
5.7293;10.0000;2.5226;2.2997;3.5241
5.7303;10.0000;2.5226;2.2997;3.5236
5.7313;10.0000;2.5225;2.2997;3.5231
5.7323;10.0000;2.5224;2.2997;3.5227
5.7333;10.0000;2.5224;2.2997;3.5222
5.7343;10.0000;2.5223;2.2997;3.5217
5.7353;10.0000;2.5223;2.2998;3.5212
5.7363;10.0000;2.5222;2.2998;3.5208
5.7373;10.0000;2.5222;2.2998;3.5203
5.7383;10.0000;2.5221;2.2998;3.5198
5.7393;10.0000;2.5220;2.2998;3.5193
5.7403;10.0000;2.5220;2.2998;3.5189
5.7413;10.0000;2.5219;2.2998;3.5184
5.7423;10.0000;2.5219;2.2998;3.5179
5.7433;10.0000;2.5218;2.2998;3.5174
5.7443;10.0000;2.5217;2.2998;3.5170
5.7453;10.0000;2.5217;2.2998;3.5165
5.7463;10.0000;2.5216;2.2998;3.5160
5.7473;10.0000;2.5216;2.2998;3.5156
5.7483;10.0000;2.5215;2.2998;3.5151
5.7493;10.0000;2.5214;2.2998;3.5146
