Time[s];Supply_P[bar];EPU_P[bar];R1_P[bar];R2_P[bar];R3_P[bar];V1_P[bar];V2_P[bar];T1_P[bar]
17.7612;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7622;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7632;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7642;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7652;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7662;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7672;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7682;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7692;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7702;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7712;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7722;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7732;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7742;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7752;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7762;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7772;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7782;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7792;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7802;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7812;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7822;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7832;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7842;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7852;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7862;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7872;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7882;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7892;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7902;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7912;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7922;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7932;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7942;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7952;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7962;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7972;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7982;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.7992;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8002;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8012;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8022;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8032;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8042;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8052;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8062;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8072;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8082;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8092;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8102;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8112;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8122;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8132;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8142;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8152;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8162;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8172;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8182;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8192;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8202;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8212;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8222;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8232;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8242;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8252;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8262;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8272;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8282;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8292;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8302;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8312;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8322;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8332;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8342;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8352;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8362;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8372;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8382;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8392;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8402;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8412;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8422;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8432;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8442;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8452;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8462;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8472;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8482;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8492;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8502;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8512;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8522;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8532;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8542;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8552;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8562;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8572;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8582;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8592;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8602;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8612;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8622;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8632;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8642;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8652;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8662;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8672;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8682;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8692;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8702;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8712;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8722;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8732;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8742;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8752;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8762;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8772;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8782;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8792;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8802;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8812;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8822;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8832;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8842;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8852;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8862;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8872;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8882;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8892;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8902;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8912;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8922;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8932;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8942;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8952;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8962;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8972;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8982;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.8992;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9002;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9012;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9022;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9032;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9042;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9052;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9062;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9072;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9082;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9092;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9102;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9112;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9122;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9132;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9142;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9152;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9162;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9172;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9182;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9192;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9202;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9212;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9222;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9232;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9242;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9252;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9262;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9272;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9282;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9292;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9302;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9312;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9322;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9332;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9342;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9352;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9362;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9372;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9382;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9392;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9402;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9412;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9422;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9432;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9442;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9452;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9462;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9472;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9482;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9492;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9502;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9512;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9522;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9532;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9542;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9552;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9562;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9572;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9582;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9592;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9602;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9612;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9622;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9632;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9642;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9652;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9662;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9672;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9682;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9692;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9702;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9712;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9722;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9732;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9742;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9752;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9762;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9772;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9782;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9792;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9802;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9812;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9822;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9832;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9842;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9852;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9862;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9872;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9882;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9892;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9902;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9912;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9922;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9932;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9942;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9952;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9962;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9972;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9982;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
17.9992;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0002;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0012;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0022;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0032;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0042;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0052;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0062;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0072;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0082;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0092;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0102;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0112;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0122;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0132;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0142;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0152;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0162;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0172;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0182;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0192;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0202;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0212;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0222;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0232;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0242;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0252;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0262;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0272;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0282;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0292;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0302;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0312;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0322;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0332;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0342;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0352;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0362;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0372;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0382;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0392;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0402;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0412;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0422;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0432;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0442;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0452;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0462;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0472;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0482;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0492;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0502;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0512;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0522;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0532;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0542;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0552;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0562;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0572;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0582;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0592;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0602;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0612;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0622;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0632;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0642;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0652;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0662;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0672;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0682;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
18.0692;6.0000;3.0000;4.9638;3.0181;3.0000;0.0000;0.0000;3.0181
